Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060595,-,b'Idaho',b'United States',44.24,-115.07,0,2043,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2020,8,5,0,20,53,456,886
2020,8,5,0,30,51,423,872
2020,8,5,0,40,50,391,856
2020,8,5,0,50,48,358,838
2020,8,5,1,0,46,325,818
2020,8,5,1,10,44,292,796
2020,8,5,1,20,42,259,770
2020,8,5,1,30,40,227,741
2020,8,5,1,40,38,195,708
2020,8,5,1,50,35,164,670
2020,8,5,2,0,32,134,625
2020,8,5,2,10,28,104,566
2020,8,5,2,20,24,77,503
2020,8,5,2,30,20,52,427
2020,8,5,2,40,15,31,335
2020,8,5,2,50,10,14,225
2020,8,5,3,0,0,0,0
2020,8,5,3,10,0,0,0
2020,8,5,3,20,0,0,0
2020,8,5,3,30,0,0,0
2020,8,5,3,40,0,0,0
2020,8,5,3,50,0,0,0
2020,8,5,4,0,0,0,0
2020,8,5,4,10,0,0,0
2020,8,5,4,20,0,0,0
2020,8,5,4,30,0,0,0
2020,8,5,4,40,0,0,0
2020,8,5,4,50,0,0,0
2020,8,5,5,0,0,0,0
2020,8,5,5,10,0,0,0
2020,8,5,5,20,0,0,0
2020,8,5,5,30,0,0,0
2020,8,5,5,40,0,0,0
2020,8,5,5,50,0,0,0
2020,8,5,6,0,0,0,0
2020,8,5,6,10,0,0,0
2020,8,5,6,20,0,0,0
2020,8,5,6,30,0,0,0
2020,8,5,6,40,0,0,0
2020,8,5,6,50,0,0,0
2020,8,5,7,0,0,0,0
2020,8,5,7,10,0,0,0
2020,8,5,7,20,0,0,0
2020,8,5,7,30,0,0,0
2020,8,5,7,40,0,0,0
2020,8,5,7,50,0,0,0
2020,8,5,8,0,0,0,0
2020,8,5,8,10,0,0,0
2020,8,5,8,20,0,0,0
2020,8,5,8,30,0,0,0
2020,8,5,8,40,0,0,0
2020,8,5,8,50,0,0,0
2020,8,5,9,0,0,0,0
2020,8,5,9,10,0,0,0
2020,8,5,9,20,0,0,0
2020,8,5,9,30,0,0,0
2020,8,5,9,40,0,0,0
2020,8,5,9,50,0,0,0
2020,8,5,10,0,0,0,0
2020,8,5,10,10,0,0,0
2020,8,5,10,20,0,0,0
2020,8,5,10,30,0,0,0
2020,8,5,10,40,0,0,0
2020,8,5,10,50,0,0,0
2020,8,5,11,0,0,0,0
2020,8,5,11,10,0,0,0
2020,8,5,11,20,0,0,0
2020,8,5,11,30,0,0,0
2020,8,5,11,40,0,0,0
2020,8,5,11,50,0,0,0
2020,8,5,12,0,0,0,0
2020,8,5,12,10,0,0,0
2020,8,5,12,20,0,0,0
2020,8,5,12,30,0,0,0
2020,8,5,12,40,0,0,0
2020,8,5,12,50,14,26,311
2020,8,5,13,0,19,46,408
2020,8,5,13,10,23,70,488
2020,8,5,13,20,27,96,555
2020,8,5,13,30,31,125,611
2020,8,5,13,40,34,155,657
2020,8,5,13,50,37,186,697
2020,8,5,14,0,40,217,732
2020,8,5,14,10,42,250,762
2020,8,5,14,20,44,282,788
2020,8,5,14,30,46,315,812
2020,8,5,14,40,48,348,831
2020,8,5,14,50,50,381,849
2020,8,5,15,0,51,414,866
2020,8,5,15,10,53,444,876
2020,8,5,15,20,54,476,890
2020,8,5,15,30,55,507,902
2020,8,5,15,40,57,538,911
2020,8,5,15,50,58,569,921
2020,8,5,16,0,59,599,931
2020,8,5,16,10,60,628,939
2020,8,5,16,20,62,656,947
2020,8,5,16,30,63,683,954
2020,8,5,16,40,64,710,959
2020,8,5,16,50,65,732,961
2020,8,5,17,0,66,756,967
2020,8,5,17,10,66,779,972
2020,8,5,17,20,67,801,977
2020,8,5,17,30,68,822,981
2020,8,5,17,40,70,841,981
2020,8,5,17,50,71,859,985
2020,8,5,18,0,71,876,988
2020,8,5,18,10,72,891,991
2020,8,5,18,20,72,905,993
2020,8,5,18,30,73,915,992
2020,8,5,18,40,74,925,992
2020,8,5,18,50,75,935,993
2020,8,5,19,0,75,943,995
2020,8,5,19,10,75,949,996
2020,8,5,19,20,75,954,997
2020,8,5,19,30,75,958,997
2020,8,5,19,40,77,959,995
2020,8,5,19,50,77,959,995
2020,8,5,20,0,77,954,991
2020,8,5,20,10,77,951,991
2020,8,5,20,20,77,947,990
2020,8,5,20,30,76,941,989
2020,8,5,20,40,79,932,984
2020,8,5,20,50,79,923,982
2020,8,5,21,0,78,913,980
2020,8,5,21,10,78,901,978
2020,8,5,21,20,77,887,976
2020,8,5,21,30,77,869,969
2020,8,5,21,40,79,851,961
2020,8,5,21,50,78,834,958
2020,8,5,22,0,78,815,954
2020,8,5,22,10,77,794,949
2020,8,5,22,20,76,773,944
2020,8,5,22,30,75,750,939
2020,8,5,22,40,78,725,927
2020,8,5,22,50,77,700,920
2020,8,5,23,0,75,674,913
2020,8,5,23,10,74,647,905
2020,8,5,23,20,73,619,897
2020,8,5,23,30,72,590,887
2020,8,5,23,40,70,561,877
2020,8,5,23,50,69,531,866
2020,8,6,0,0,72,499,844
2020,8,6,0,10,70,468,830
2020,8,6,0,20,68,436,815
2020,8,6,0,30,66,403,795
2020,8,6,0,40,69,367,753
2020,8,6,0,50,67,335,732
2020,8,6,1,0,64,303,708
2020,8,6,1,10,61,271,682
2020,8,6,1,20,58,240,652
2020,8,6,1,30,55,208,618
2020,8,6,1,40,57,174,535
2020,8,6,1,50,52,145,490
2020,8,6,2,0,47,102,346
2020,8,6,2,10,43,70,211
2020,8,6,2,20,34,45,112
2020,8,6,2,30,24,29,74
2020,8,6,2,40,18,18,0
2020,8,6,2,50,0,0,0
2020,8,6,3,0,0,0,0
2020,8,6,3,10,0,0,0
2020,8,6,3,20,0,0,0
2020,8,6,3,30,0,0,0
2020,8,6,3,40,0,0,0
2020,8,6,3,50,0,0,0
2020,8,6,4,0,0,0,0
2020,8,6,4,10,0,0,0
2020,8,6,4,20,0,0,0
2020,8,6,4,30,0,0,0
2020,8,6,4,40,0,0,0
2020,8,6,4,50,0,0,0
2020,8,6,5,0,0,0,0
2020,8,6,5,10,0,0,0
2020,8,6,5,20,0,0,0
2020,8,6,5,30,0,0,0
2020,8,6,5,40,0,0,0
2020,8,6,5,50,0,0,0
2020,8,6,6,0,0,0,0
2020,8,6,6,10,0,0,0
2020,8,6,6,20,0,0,0
2020,8,6,6,30,0,0,0
2020,8,6,6,40,0,0,0
2020,8,6,6,50,0,0,0
2020,8,6,7,0,0,0,0
2020,8,6,7,10,0,0,0
2020,8,6,7,20,0,0,0
2020,8,6,7,30,0,0,0
2020,8,6,7,40,0,0,0
2020,8,6,7,50,0,0,0
2020,8,6,8,0,0,0,0
2020,8,6,8,10,0,0,0
2020,8,6,8,20,0,0,0
2020,8,6,8,30,0,0,0
2020,8,6,8,40,0,0,0
2020,8,6,8,50,0,0,0
2020,8,6,9,0,0,0,0
2020,8,6,9,10,0,0,0
2020,8,6,9,20,0,0,0
2020,8,6,9,30,0,0,0
2020,8,6,9,40,0,0,0
2020,8,6,9,50,0,0,0
2020,8,6,10,0,0,0,0
2020,8,6,10,10,0,0,0
2020,8,6,10,20,0,0,0
2020,8,6,10,30,0,0,0
2020,8,6,10,40,0,0,0
2020,8,6,10,50,0,0,0
2020,8,6,11,0,0,0,0
2020,8,6,11,10,0,0,0
2020,8,6,11,20,0,0,0
2020,8,6,11,30,0,0,0
2020,8,6,11,40,0,0,0
2020,8,6,11,50,0,0,0
2020,8,6,12,0,0,0,0
2020,8,6,12,10,0,0,0
2020,8,6,12,20,0,0,0
2020,8,6,12,30,0,0,0
2020,8,6,12,40,0,0,0
2020,8,6,12,50,14,17,84
2020,8,6,13,0,23,33,150
2020,8,6,13,10,33,53,215
2020,8,6,13,20,42,75,278
2020,8,6,13,30,50,100,334
2020,8,6,13,40,50,133,459
2020,8,6,13,50,56,162,505
2020,8,6,14,0,61,192,546
2020,8,6,14,10,65,223,585
2020,8,6,14,20,69,254,618
2020,8,6,14,30,73,286,647
2020,8,6,14,40,69,322,708
2020,8,6,14,50,72,354,730
2020,8,6,15,0,74,386,751
2020,8,6,15,10,77,418,769
2020,8,6,15,20,79,450,786
2020,8,6,15,30,81,481,801
2020,8,6,15,40,78,514,830
2020,8,6,15,50,80,544,842
2020,8,6,16,0,82,574,853
2020,8,6,16,10,83,603,863
2020,8,6,16,20,85,631,873
2020,8,6,16,30,86,658,882
2020,8,6,16,40,86,684,892
2020,8,6,16,50,87,710,900
2020,8,6,17,0,89,734,906
2020,8,6,17,10,90,757,912
2020,8,6,17,20,91,779,918
2020,8,6,17,30,92,800,923
2020,8,6,17,40,85,823,942
2020,8,6,17,50,86,841,946
2020,8,6,18,0,86,857,949
2020,8,6,18,10,87,873,952
2020,8,6,18,20,87,884,952
2020,8,6,18,30,88,896,955
2020,8,6,18,40,91,906,952
2020,8,6,18,50,91,916,954
2020,8,6,19,0,92,923,955
2020,8,6,19,10,92,930,957
2020,8,6,19,20,92,935,958
2020,8,6,19,30,92,938,958
2020,8,6,19,40,95,938,954
2020,8,6,19,50,95,939,954
2020,8,6,20,0,450,536,97
2020,8,6,20,10,132,138,7
2020,8,6,20,20,410,729,363
2020,8,6,20,30,412,751,389
2020,8,6,20,40,401,723,373
2020,8,6,20,50,447,606,185
2020,8,6,21,0,437,629,226
2020,8,6,21,10,391,686,351
2020,8,6,21,20,423,610,226
2020,8,6,21,30,396,652,313
2020,8,6,21,40,402,490,110
2020,8,6,21,50,255,269,18
2020,8,6,22,0,255,269,18
2020,8,6,22,10,367,570,270
2020,8,6,22,20,338,588,341
2020,8,6,22,30,329,565,331
2020,8,6,22,40,333,511,256
2020,8,6,22,50,83,687,896
2020,8,6,23,0,82,661,888
2020,8,6,23,10,81,634,880
2020,8,6,23,20,79,607,871
2020,8,6,23,30,78,578,861
2020,8,6,23,40,76,549,850
2020,8,6,23,50,241,307,124
2020,8,7,0,0,74,488,822
2020,8,7,0,10,72,457,808
2020,8,7,0,20,70,425,793
2020,8,7,0,30,68,394,775
2020,8,7,0,40,67,361,749
2020,8,7,0,50,65,329,727
2020,8,7,1,0,62,297,703
2020,8,7,1,10,59,265,677
2020,8,7,1,20,56,233,647
